time(UTC),error,lowalarm,highalarm,Accumulated Real Energy Net (kWh),"Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)",Reactive Energy Quadrant 1 (VARh),Reactive Energy Quadrant 2 (VARh),Reactive Energy Quadrant 3 (VARh),Reactive Energy Quadrant 4 (VARh),Apparent Energy Net (VAh),Apparent Energy Quadrants 1 & 4 (VAh),Apparent Energy Quadrants 2 & 3 (VAh),Total Net Instantaneous Real Power (kW),Total Net Instantaneous Reactive Power (kVAR),Total Net Instantaneous Apparent Power (kVA),Total Power Factor,"Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)",Frequency (Hz),Total Real Power Present Demand (kW),Total Reactive Power Present Demand (kVAR),Total Apparent Power Present Demand (kVA),"Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
10/6/2023 14:15,0,0,0,351526.38,351553.56,27.18,18994.33,2516.96,0.44,12383.55,369236.31,369667.19,430.86,2.82,-0.25,2.83,1,346.79,186.15,3.89,60.01,1.9,-0.19,1.91,28.67,0.52,28.67,-15.96,-1.61,15.96,144920.64,148021.81,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6047.89,5463.14,872.52,151515.25,155662.25,60485.52,241.55,83.97,2197.47,1.43,1.4,0,-0.09,-0.17,0,1.43,1.41,0,1,0.99,1,482.19,279.62,278.87,278.82,279.63,0.15,5.82,5.81,0.07
10/6/2023 14:30,0,0,0,351527.19,351554.38,27.18,18994.33,2516.96,0.44,12383.63,369237.16,369668.03,430.86,3.72,-0.31,3.73,1,346.86,186.19,4.84,60.02,2.91,-0.26,2.92,28.67,0.52,28.67,-15.96,-1.61,15.96,144921.06,148022.22,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6047.92,5463.19,872.52,151515.67,155662.66,60485.52,241.55,83.97,2197.47,1.89,1.83,0,-0.12,-0.19,0,1.89,1.84,0,1,0.99,1,482.19,279.6,279.02,278.97,279.62,0.15,7.41,7.26,0.09
10/6/2023 14:45,0,0,0,351528.28,351555.47,27.18,18994.33,2516.96,0.44,12383.71,369238.22,369669.09,430.86,4.76,-0.37,4.77,1,346.99,186.27,6.11,60.01,3.94,-0.33,3.96,28.67,0.52,28.67,-15.96,-1.61,15.96,144921.59,148022.8,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6047.95,5463.25,872.52,151516.2,155663.22,60485.52,241.55,83.97,2197.47,2.37,2.39,0,-0.13,-0.24,0,2.37,2.4,0,1,1,1,482.27,279.56,279.15,279.09,279.57,0.15,9.06,9.17,0.11
10/6/2023 15:00,0,0,0,351529.66,351556.84,27.18,18994.33,2516.96,0.44,12383.84,369239.59,369670.47,430.86,5.84,-0.59,5.87,0.99,347.24,186.39,8.04,60.01,5.02,-0.42,5.04,28.67,0.52,28.67,-15.96,-1.61,15.96,144922.25,148023.52,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6047.99,5463.33,872.52,151516.86,155663.95,60485.52,241.55,83.97,2197.47,2.83,2.9,0,-0.24,-0.36,0,2.84,2.92,0,1,0.99,1,482.56,279.98,279.05,278.99,280,0.15,11.6,12.01,0.14
10/6/2023 15:15,0,0,0,351531.28,351558.47,27.18,18994.33,2516.96,0.44,12384,369241.28,369672.16,430.86,7.06,-0.69,7.09,1,347.35,186.53,9.41,60.01,6.11,-0.6,6.14,28.67,0.52,28.67,-15.96,-1.61,15.96,144923.02,148024.39,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.05,5463.43,872.52,151517.63,155664.84,60485.52,241.55,83.97,2197.47,3.27,3.78,0,-0.25,-0.43,0,3.27,3.8,0,1,0.99,1,482.71,280.33,279.22,279.16,280.36,0.15,13.09,14.94,0.17
10/6/2023 15:30,0,0,0,351533.19,351560.38,27.18,18994.33,2516.96,0.44,12384.17,369243.13,369674,430.86,7.88,-0.7,7.91,1,347.14,186.44,10.33,60.02,7.11,-0.68,7.14,28.67,0.52,28.67,-15.96,-1.61,15.96,144923.88,148025.39,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.12,5463.54,872.52,151518.48,155665.84,60485.52,241.55,83.97,2197.47,3.66,4.22,0,-0.26,-0.44,0,3.67,4.24,0,1,0.99,1,482.23,280.22,278.97,278.92,280.25,0.15,14.4,16.41,0.18
10/6/2023 15:45,0,0,0,351535.22,351562.41,27.18,18994.33,2516.96,0.44,12384.36,369245.22,369676.09,430.86,8.63,-0.75,8.66,1,347.68,186.71,11.2,60.01,7.93,-0.72,7.97,28.67,0.52,28.67,-15.96,-1.61,15.96,144924.84,148026.48,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.19,5463.66,872.52,151519.45,155666.95,60485.52,241.55,83.97,2197.47,4.01,4.62,0,-0.29,-0.46,0,4.03,4.64,0,1,1,1,483.05,280.52,279.48,279.43,280.54,0.15,15.62,17.8,0.19
10/6/2023 16:00,0,0,0,351537.47,351564.66,27.18,18994.33,2516.96,0.44,12384.55,369247.44,369678.31,430.86,9.27,-0.83,9.3,1,346.73,186.16,11.96,60.02,8.64,-0.76,8.67,28.67,0.52,28.67,-15.96,-1.61,15.96,144925.88,148027.69,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.26,5463.78,872.52,151520.48,155668.16,60485.52,241.55,83.97,2197.47,4.28,4.98,0,-0.32,-0.51,0,4.3,5.01,0,1,0.99,1,481.82,280.04,278.32,278.27,280.06,0.15,16.59,19.08,0.2
10/6/2023 16:15,0,0,0,351539.88,351567.06,27.18,18994.33,2516.96,0.44,12384.77,369249.88,369680.75,430.86,9.97,-0.93,10,1,347.32,186.53,12.98,60.02,9.33,-0.8,9.37,28.67,0.52,28.67,-15.96,-1.61,15.96,144926.98,148028.98,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.34,5463.91,872.52,151521.61,155669.47,60485.52,241.55,83.97,2197.47,4.61,5.36,0,-0.4,-0.54,0,4.63,5.39,0,1,1,1,482.55,280.62,279.04,279,280.64,0.15,18.39,20.34,0.22
10/6/2023 16:30,0,0,0,351542.44,351569.63,27.18,18994.33,2516.96,0.44,12385.01,369252.44,369683.31,430.86,10.55,-1.07,10.61,0.99,345.13,185.38,13.62,60.01,10,-0.92,10.04,28.67,0.52,28.67,-15.96,-1.61,15.96,144928.17,148030.36,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.45,5464.04,872.52,151522.8,155670.84,60485.52,241.55,83.97,2197.47,4.88,5.67,0,-0.46,-0.61,0,4.9,5.7,0,1,0.99,1,479.38,278.67,277.35,277.31,278.69,0.15,19.21,21.41,0.23
10/6/2023 16:45,0,0,0,351545.16,351572.34,27.18,18994.33,2516.96,0.44,12385.28,369255.16,369686.03,430.86,11.12,-1.08,11.17,1,345.35,185.47,14.24,60.01,10.61,-1.05,10.66,28.67,0.52,28.67,-15.96,-1.61,15.96,144929.44,148031.81,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.56,5464.2,872.52,151524.06,155672.31,60485.52,241.55,83.97,2197.47,5.15,5.97,0,-0.49,-0.59,0,5.17,6,0,1,1,1,479.79,278.83,277.43,277.43,278.82,0.15,20.08,22.39,0.25
10/6/2023 17:00,0,0,0,351547.97,351575.16,27.18,18994.33,2516.96,0.44,12385.56,369258,369688.88,430.86,11.54,-1.17,11.6,0.99,345.41,185.54,14.78,60.01,11.13,-1.12,11.19,28.67,0.52,28.67,-15.96,-1.61,15.96,144930.75,148033.33,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.68,5464.37,872.52,151525.38,155673.83,60485.52,241.55,83.97,2197.47,5.35,6.19,0,-0.49,-0.7,0,5.37,6.23,0,1,0.99,1,479.57,278.95,277.32,277.29,278.96,0.15,20.85,23.25,0.26
10/6/2023 17:15,0,0,0,351550.91,351578.09,27.18,18994.33,2516.96,0.44,12385.86,369260.94,369691.81,430.86,11.93,-1.2,11.99,1,345.1,185.39,15.23,60.01,11.55,-1.15,11.61,28.67,0.52,28.67,-15.96,-1.61,15.96,144932.11,148034.91,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.8,5464.54,872.52,151526.75,155675.42,60485.52,241.55,83.97,2197.47,5.54,6.39,0,-0.48,-0.72,0,5.56,6.43,0,1,0.99,1,479.37,278.93,277.39,277.34,278.96,0.15,21.45,23.93,0.26
10/6/2023 17:30,0,0,0,351553.91,351581.09,27.18,18994.33,2516.96,0.44,12386.15,369264,369694.88,430.86,12.12,-1.2,12.18,1,345.29,185.49,15.44,60.01,11.93,-1.19,11.99,28.67,0.52,28.67,-15.96,-1.61,15.96,144933.5,148036.52,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6048.93,5464.71,872.52,151528.14,155677.03,60485.52,241.55,83.97,2197.47,5.66,6.46,0,-0.49,-0.71,0,5.68,6.5,0,1,0.99,1,479.51,279.07,277.29,277.23,279.08,0.15,21.89,24.16,0.27
10/6/2023 17:45,0,0,0,351557,351584.19,27.18,18994.33,2516.96,0.44,12386.46,369267.06,369697.94,430.86,12.28,-1.21,12.34,1,345.62,185.65,15.62,60.01,12.16,-1.2,12.22,28.67,0.52,28.67,-15.96,-1.61,15.96,144934.94,148038.14,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.05,5464.89,872.52,151529.59,155678.66,60485.52,241.55,83.97,2197.47,5.82,6.47,0,-0.5,-0.7,0,5.84,6.51,0,1,0.99,1,480.01,279.27,277.56,277.51,279.29,0.15,22.42,24.18,0.27
10/6/2023 18:00,0,0,0,351560.06,351587.25,27.18,18994.33,2516.96,0.44,12386.76,369270.16,369701.03,430.86,12.4,-1.22,12.46,1,345.83,185.78,15.74,60.02,12.31,-1.21,12.37,28.67,0.52,28.67,-15.96,-1.61,15.96,144936.41,148039.75,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.18,5465.06,872.52,151531.06,155680.3,60485.52,241.55,83.97,2197.47,5.91,6.45,0,-0.51,-0.72,0,5.93,6.49,0,1,0.99,1,480.44,279.56,277.83,277.78,279.58,0.15,22.72,24.08,0.28
10/6/2023 18:15,0,0,0,351563.19,351590.38,27.18,18994.33,2516.96,0.44,12387.06,369273.28,369704.16,430.86,12.53,-1.2,12.59,1,345.89,185.82,15.89,60.01,12.41,-1.22,12.47,28.67,0.52,28.67,-15.96,-1.61,15.96,144937.89,148041.36,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.31,5465.24,872.52,151532.56,155681.92,60485.52,241.55,83.97,2197.47,6.04,6.49,0,-0.51,-0.69,0,6.06,6.52,0,1,0.99,1,480.34,279.45,277.81,277.76,279.46,0.15,23.19,24.21,0.28
10/6/2023 18:30,0,0,0,351566.31,351593.5,27.18,18994.33,2516.96,0.44,12387.37,369276.41,369707.28,430.86,12.51,-1.22,12.57,1,344.72,185.21,15.93,60.01,12.5,-1.22,12.55,28.67,0.52,28.67,-15.96,-1.61,15.96,144939.41,148042.98,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.44,5465.42,872.52,151534.08,155683.55,60485.52,241.55,83.97,2197.47,6.01,6.5,0,-0.53,-0.7,0,6.03,6.53,0,1,0.99,1,478.66,278.58,276.92,276.86,278.61,0.15,23.18,24.33,0.28
10/6/2023 18:45,0,0,0,351569.41,351596.59,27.18,18994.33,2516.96,0.44,12387.68,369279.53,369710.41,430.86,12.5,-1.23,12.56,1,344.35,184.99,15.98,59.99,12.47,-1.23,12.53,28.67,0.52,28.67,-15.96,-1.61,15.96,144940.91,148044.59,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.57,5465.59,872.52,151535.58,155685.17,60485.52,241.55,83.97,2197.47,6.03,6.47,0,-0.53,-0.7,0,6.05,6.51,0,1,0.99,1,478.22,278.27,276.56,276.52,278.28,0.15,23.34,24.33,0.29
10/6/2023 19:00,0,0,0,351572.53,351599.72,27.18,18994.33,2516.96,0.44,12387.99,369282.69,369713.56,430.86,12.54,-1.25,12.6,1,343.81,184.71,16.03,60.02,12.48,-1.24,12.54,28.67,0.52,28.67,-15.96,-1.61,15.96,144942.42,148046.22,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.7,5465.77,872.52,151537.09,155686.8,60485.52,241.55,83.97,2197.47,6.08,6.47,0,-0.54,-0.71,0,6.11,6.5,0,1,0.99,1,477.52,277.82,276.26,276.2,277.83,0.15,23.53,24.32,0.28
10/6/2023 19:15,0,0,0,351575.69,351602.88,27.18,18994.33,2516.96,0.44,12388.3,369285.81,369716.69,430.86,12.45,-1.24,12.51,1,343.47,184.52,15.97,59.88,12.51,-1.24,12.57,28.67,0.52,28.67,-15.96,-1.61,15.96,144943.92,148047.83,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.83,5465.95,872.52,151538.61,155688.42,60485.52,241.55,83.97,2197.47,6,6.43,0,-0.53,-0.73,0,6.03,6.48,0,1,0.99,1,476.98,277.56,275.87,275.83,277.58,0.15,23.3,24.26,0.29
10/6/2023 19:30,0,0,0,351578.78,351605.97,27.18,18994.33,2516.96,0.44,12388.62,369288.94,369719.81,430.86,12.41,-1.27,12.47,0.99,344.87,185.25,15.83,59.96,12.44,-1.25,12.5,28.67,0.52,28.67,-15.96,-1.61,15.96,144945.42,148049.45,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6049.97,5466.13,872.52,151540.11,155690.05,60485.52,241.55,83.97,2197.47,5.95,6.46,0,-0.55,-0.72,0,5.97,6.5,0,1,0.99,1,478.97,278.63,276.99,276.95,278.65,0.15,22.99,24.2,0.29
10/6/2023 19:45,0,0,0,351581.84,351609.03,27.18,18994.33,2516.96,0.44,12388.93,369292.06,369722.94,430.86,12.28,-1.28,12.35,0.99,344.87,185.27,15.67,59.93,12.39,-1.26,12.45,28.67,0.52,28.67,-15.96,-1.61,15.96,144946.89,148051.05,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.1,5466.32,872.52,151541.59,155691.66,60485.52,241.55,83.97,2197.47,5.84,6.44,0,-0.53,-0.74,0,5.87,6.48,0,1,0.99,1,478.92,278.65,277.03,277,278.66,0.16,22.59,24.14,0.29
10/6/2023 20:00,0,0,0,351584.94,351612.13,27.18,18994.33,2516.96,0.44,12389.24,369295.13,369726,430.86,12.19,-1.25,12.25,0.99,344.47,185.04,15.57,59.85,12.29,-1.25,12.35,28.67,0.52,28.67,-15.96,-1.61,15.96,144948.34,148052.66,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.23,5466.5,872.52,151543.05,155693.28,60485.52,241.55,83.97,2197.47,5.75,6.44,0,-0.51,-0.75,0,5.77,6.48,0,1,0.99,1,478.38,278.47,276.55,276.5,278.48,0.15,22.27,24.16,0.29
10/6/2023 20:15,0,0,0,351587.94,351615.13,27.18,18994.33,2516.96,0.44,12389.56,369298.16,369729.03,430.86,12.05,-1.26,12.11,0.99,344.79,185.2,15.4,60.02,12.17,-1.25,12.24,28.67,0.52,28.67,-15.96,-1.61,15.96,144949.77,148054.28,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.36,5466.68,872.52,151544.47,155694.91,60485.52,241.55,83.97,2197.47,5.61,6.44,0,-0.51,-0.76,0,5.64,6.48,0,1,0.99,1,478.98,278.74,276.83,276.79,278.77,0.15,21.8,24.14,0.29
10/6/2023 20:30,0,0,0,351590.91,351618.09,27.18,18994.33,2516.96,0.44,12389.86,369301.16,369732.03,430.86,11.66,-1.21,11.72,0.99,344.49,185.04,14.94,59.91,11.99,-1.25,12.06,28.67,0.52,28.67,-15.96,-1.61,15.96,144951.14,148055.86,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.48,5466.86,872.52,151545.84,155696.5,60485.52,241.55,83.97,2197.47,5.43,6.23,0,-0.49,-0.72,0,5.45,6.27,0,1,0.99,1,478.46,278.51,276.49,276.46,278.52,0.15,21.15,23.38,0.28
10/6/2023 20:45,0,0,0,351593.75,351620.94,27.18,18994.33,2516.96,0.44,12390.16,369304.03,369734.91,430.86,11.24,-1.19,11.3,0.99,344.41,185.03,14.44,60.02,11.59,-1.21,11.66,28.67,0.52,28.67,-15.96,-1.61,15.96,144952.47,148057.39,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.61,5467.04,872.52,151547.19,155698.05,60485.52,241.55,83.97,2197.47,5.23,6.01,0,-0.48,-0.7,0,5.25,6.05,0,1,0.99,1,478.25,278.46,276.52,276.46,278.49,0.16,20.43,22.61,0.27
10/6/2023 21:00,0,0,0,351596.5,351623.69,27.18,18994.33,2516.96,0.44,12390.46,369306.78,369737.66,430.86,10.7,-1.16,10.76,0.99,344.67,185.12,13.81,59.96,11.2,-1.18,11.27,28.67,0.52,28.67,-15.96,-1.61,15.96,144953.75,148058.86,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.73,5467.21,872.52,151548.47,155699.52,60485.52,241.55,83.97,2197.47,4.97,5.73,0,-0.48,-0.68,0,4.99,5.77,0,1,0.99,1,478.76,278.52,276.73,276.67,278.54,0.15,19.55,21.62,0.26
10/6/2023 21:15,0,0,0,351599.13,351626.31,27.18,18994.33,2516.96,0.44,12390.74,369309.44,369740.31,430.86,10.42,-1.14,10.48,0.99,344.78,185.19,13.5,60.01,10.68,-1.16,10.75,28.67,0.52,28.67,-15.96,-1.61,15.96,144954.97,148060.27,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.84,5467.38,872.52,151549.7,155700.94,60485.52,241.55,83.97,2197.47,4.82,5.59,0,-0.48,-0.66,0,4.84,5.63,0,1,0.99,1,478.83,278.59,276.72,276.68,278.6,0.15,19.07,21.15,0.26
10/6/2023 21:30,0,0,0,351601.66,351628.84,27.18,18994.33,2516.96,0.44,12391.02,369311.97,369742.84,430.86,9.64,-1.07,9.7,0.99,344.24,184.93,12.61,60.01,10.31,-1.13,10.37,28.67,0.52,28.67,-15.96,-1.61,15.96,144956.14,148061.61,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6050.96,5467.55,872.52,151550.88,155702.3,60485.52,241.55,83.97,2197.47,4.47,5.17,0,-0.44,-0.63,0,4.49,5.2,0,1,0.99,1,478.05,277.95,276.72,276.66,277.97,0.15,17.85,19.73,0.24
10/6/2023 21:45,0,0,0,351604,351631.19,27.18,18994.33,2516.96,0.44,12391.29,369314.31,369745.19,430.86,9.07,-1.05,9.13,0.99,344.49,185.05,11.91,60.02,9.63,-1.08,9.69,28.67,0.52,28.67,-15.96,-1.61,15.96,144957.22,148062.88,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.07,5467.7,872.52,151551.95,155703.56,60485.52,241.55,83.97,2197.47,4.2,4.87,0,-0.44,-0.61,0,4.22,4.91,0,0.99,0.99,1,478.43,278.23,276.8,276.74,278.25,0.15,16.88,18.64,0.23
10/6/2023 22:00,0,0,0,351606.19,351633.38,27.18,18994.33,2516.96,0.44,12391.52,369316.5,369747.38,430.86,8.31,-0.9,8.36,0.99,344.06,184.77,10.83,60.01,9.01,-0.99,9.06,28.67,0.52,28.67,-15.96,-1.61,15.96,144958.23,148064.03,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.16,5467.85,872.52,151552.97,155704.75,60485.52,241.55,83.97,2197.47,3.86,4.46,0,-0.35,-0.56,0,3.87,4.49,0,1,0.99,1,478,277.72,276.47,276.42,277.74,0.15,15.03,17.24,0.21
10/6/2023 22:15,0,0,0,351608.16,351635.34,27.18,18994.33,2516.96,0.44,12391.74,369318.5,369749.38,430.86,7.46,-0.83,7.51,0.99,343.5,184.47,9.83,60.02,8.24,-0.9,8.29,28.67,0.52,28.67,-15.96,-1.61,15.96,144959.14,148065.09,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.24,5467.98,872.52,151553.89,155705.8,60485.52,241.55,83.97,2197.47,3.46,4,0,-0.31,-0.52,0,3.47,4.03,0,1,0.99,1,477.42,277.37,276.11,276.06,277.38,0.15,13.65,15.64,0.19
10/6/2023 22:30,0,0,0,351609.91,351637.09,27.18,18994.33,2516.96,0.44,12391.94,369320.25,369751.13,430.86,6.58,-0.78,6.63,0.99,343.72,184.55,8.84,60.01,7.39,-0.83,7.44,28.67,0.52,28.67,-15.96,-1.61,15.96,144959.95,148066.03,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.32,5468.11,872.52,151554.72,155706.77,60485.52,241.55,83.97,2197.47,3.05,3.53,0,-0.3,-0.48,0,3.07,3.56,0,1,0.99,1,477.63,277.36,276.18,276.14,277.36,0.15,12.28,14.05,0.18
10/6/2023 22:45,0,0,0,351611.41,351638.59,27.18,18994.33,2516.96,0.44,12392.13,369321.81,369752.69,430.86,5.65,-0.7,5.69,0.99,343.79,184.57,7.74,60.01,6.52,-0.77,6.57,28.67,0.52,28.67,-15.96,-1.61,15.96,144960.66,148066.86,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.39,5468.22,872.52,151555.42,155707.59,60485.52,241.55,83.97,2197.47,2.62,3.03,0,-0.27,-0.43,0,2.63,3.07,0,0.99,0.99,1,477.76,277.41,276.19,276.13,277.43,0.15,10.78,12.29,0.16
10/6/2023 23:00,0,0,0,351612.72,351639.91,27.18,18994.33,2516.96,0.44,12392.27,369323.09,369753.97,430.86,4.68,-0.52,4.71,0.99,343.8,184.55,6.36,59.99,5.59,-0.67,5.63,28.67,0.52,28.67,-15.96,-1.61,15.96,144961.27,148067.56,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.44,5468.32,872.52,151556.02,155708.28,60485.52,241.55,83.97,2197.47,2.19,2.51,0,-0.16,-0.38,0,2.19,2.53,0,1,0.99,1,477.89,277.15,276.37,276.32,277.17,0.15,8.44,10.49,0.14
10/6/2023 23:15,0,0,0,351613.78,351640.97,27.18,18994.33,2516.96,0.44,12392.38,369324.16,369755.03,430.86,3.7,-0.37,3.72,1,343.55,184.39,4.89,60.01,4.61,-0.49,4.64,28.67,0.52,28.67,-15.96,-1.61,15.96,144961.75,148068.13,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.47,5468.39,872.52,151556.52,155708.86,60485.52,241.55,83.97,2197.47,1.71,1.98,0,-0.12,-0.25,0,1.71,2,0,1,0.99,1,477.43,276.66,276.26,276.22,276.66,0.15,6.77,7.79,0.1
10/6/2023 23:30,0,0,0,351614.59,351641.78,27.18,18994.33,2516.96,0.44,12392.46,369324.94,369755.81,430.86,2.68,-0.28,2.7,0.99,343.69,184.48,3.73,60.02,3.62,-0.36,3.64,28.67,0.52,28.67,-15.96,-1.61,15.96,144962.13,148068.55,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.5,5468.45,872.52,151556.89,155709.28,60485.52,241.55,83.97,2197.47,1.24,1.44,0,-0.09,-0.2,0,1.24,1.46,0,1,0.99,1,477.75,276.86,276.46,276.41,276.87,0.15,5.19,5.93,0.08
10/6/2023 23:45,0,0,0,351615.13,351642.31,27.18,18994.33,2516.96,0.44,12392.52,369325.53,369756.41,430.86,1.73,-0.2,1.75,0.99,343.53,184.37,2.71,60.02,2.61,-0.28,2.62,28.67,0.52,28.67,-15.96,-1.61,15.96,144962.38,148068.84,58611.09,4.66,4.35,18.17,7387.1,8855.74,2751.5,239.57,81.59,2195.79,0.02,0.41,0.01,6051.51,5468.49,872.52,151557.14,155709.58,60485.52,241.55,83.97,2197.47,0.8,0.94,0,-0.05,-0.15,0,0.8,0.95,0,1,0.99,1,477.61,276.69,276.3,276.25,276.7,0.15,3.76,4.29,0.06
